TERM,QUARTER,PERCENTILE,SAT,1st_Spring,2nd_Fall
200808,1st Quarter,83,990,Y,Y
200808,1st Quarter,85,990,Y,Y
200808,1st Quarter,85,990,Y,Y
200808,1st Quarter,87,990,Y,Y
200808,Top 10%,90,990,Y,Y
200808,Top 10%,90,990,Y,Y
200808,Top 10%,91,990,Y,Y
200808,Top 10%,92,990,Y,Y
200808,Top 10%,92,990,Y,Y
200808,Top 10%,92,990,N,Y
200808,Top 10%,94,990,Y,Y
200808,Top 10%,94,990,Y,Y
200808,Top 10%,95,990,N,N
200808,Top 10%,99,990,Y,Y
200808,Top 10%,99,990,Y,Y
200808,3rd Quarter,32,1000,Y,N
200808,3rd Quarter,32,1000,N,N
200808,3rd Quarter,47,1000,Y,N
200808,2nd Quarter,54,1000,Y,Y
200808,2nd Quarter,56,1000,Y,Y
200808,2nd Quarter,57,1000,Y,N
200808,2nd Quarter,57,1000,Y,Y
200808,2nd Quarter,59,1000,Y,Y
200808,2nd Quarter,65,1000,Y,Y
200808,2nd Quarter,65,1000,Y,Y
200808,2nd Quarter,66,1000,Y,N
200808,2nd Quarter,69,1000,Y,Y
200808,2nd Quarter,70,1000,Y,Y
200808,2nd Quarter,71,1000,Y,N
200808,2nd Quarter,74,1000,Y,Y
200808,2nd Quarter,75,1000,Y,Y
200808,1st Quarter,76,1000,Y,Y
200808,1st Quarter,78,1000,Y,Y
200808,1st Quarter,78,1000,Y,Y
200808,1st Quarter,82,1000,N,N
200808,1st Quarter,87,1000,Y,Y
200808,1st Quarter,88,1000,Y,Y
200808,Top 10%,94,1000,Y,N
200808,Top 10%,95,1000,Y,Y
200808,Top 10%,97,1000,Y,Y
200808,3rd Quarter,39,1010,Y,Y
200808,3rd Quarter,43,1010,Y,Y
200808,3rd Quarter,43,1010,N,N
200808,3rd Quarter,47,1010,Y,Y
200808,3rd Quarter,47,1010,N,N
200808,3rd Quarter,48,1010,Y,N
200808,2nd Quarter,52,1010,Y,N
200808,2nd Quarter,54,1010,Y,Y
200808,2nd Quarter,56,1010,N,N
200808,2nd Quarter,57,1010,Y,Y
200808,2nd Quarter,59,1010,Y,Y
200808,2nd Quarter,61,1010,N,N
200808,2nd Quarter,64,1010,Y,Y
200808,2nd Quarter,65,1010,Y,Y
200808,2nd Quarter,66,1010,Y,Y
200808,2nd Quarter,67,1010,Y,N
200808,2nd Quarter,69,1010,Y,Y
200808,1st Quarter,76,1010,N,N
200808,1st Quarter,77,1010,Y,N
200808,1st Quarter,81,1010,Y,Y
200808,1st Quarter,82,1010,Y,N
200808,1st Quarter,87,1010,Y,Y
200808,Top 10%,94,1010,Y,Y
200808,Top 10%,94,1010,Y,Y
200808,Top 10%,95,1010,Y,N
200808,Top 10%,95,1010,Y,Y
200808,Top 10%,97,1010,Y,Y
200808,3rd Quarter,35,1020,Y,N
200808,3rd Quarter,41,1020,Y,Y
200808,3rd Quarter,47,1020,N,N
200808,3rd Quarter,50,1020,N,N
200808,2nd Quarter,51,1020,Y,Y
200808,2nd Quarter,55,1020,Y,N
200808,2nd Quarter,56,1020,N,Y
200808,2nd Quarter,63,1020,Y,Y
200808,2nd Quarter,64,1020,Y,Y
200808,2nd Quarter,64,1020,Y,Y
200808,2nd Quarter,66,1020,Y,Y
200808,2nd Quarter,68,1020,Y,Y
200808,2nd Quarter,69,1020,Y,Y
200808,1st Quarter,76,1020,Y,Y
200808,1st Quarter,76,1020,N,N
200808,1st Quarter,77,1020,Y,Y
200808,1st Quarter,77,1020,Y,Y
200808,1st Quarter,78,1020,Y,Y
200808,1st Quarter,79,1020,Y,Y
200808,1st Quarter,83,1020,Y,N
200808,1st Quarter,85,1020,Y,N
200808,1st Quarter,85,1020,N,N
200808,1st Quarter,87,1020,Y,Y
200808,1st Quarter,88,1020,Y,Y
200808,1st Quarter,89,1020,Y,N
200808,Top 10%,92,1020,Y,Y
200808,Top 10%,98,1020,Y,Y
200808,4th Quarter,11,1030,N,N
200808,4th Quarter,16,1030,Y,N
200808,4th Quarter,22,1030,Y,Y
200808,4th Quarter,23,1030,Y,Y
200808,4th Quarter,25,1030,Y,Y
200808,3rd Quarter,26,1030,Y,Y
200808,3rd Quarter,27,1030,Y,Y
200808,3rd Quarter,41,1030,N,N
200808,3rd Quarter,50,1030,Y,Y
200808,2nd Quarter,53,1030,Y,Y
200808,2nd Quarter,58,1030,Y,Y
200808,2nd Quarter,58,1030,N,N
200808,2nd Quarter,60,1030,Y,Y
200808,2nd Quarter,62,1030,Y,Y
200808,2nd Quarter,65,1030,Y,N
200808,2nd Quarter,66,1030,Y,Y
200808,2nd Quarter,67,1030,Y,Y
200808,2nd Quarter,67,1030,Y,N
200808,2nd Quarter,68,1030,Y,N
200808,2nd Quarter,68,1030,Y,N
200808,2nd Quarter,71,1030,Y,Y
200808,2nd Quarter,72,1030,Y,Y
200808,2nd Quarter,73,1030,Y,Y
200808,2nd Quarter,73,1030,N,N
200808,2nd Quarter,73,1030,Y,N
200808,2nd Quarter,74,1030,Y,Y
200808,1st Quarter,76,1030,Y,N
200808,1st Quarter,77,1030,Y,Y
200808,1st Quarter,77,1030,Y,Y
200808,1st Quarter,78,1030,Y,Y
200808,1st Quarter,78,1030,N,N
200808,1st Quarter,80,1030,Y,Y
200808,1st Quarter,80,1030,Y,Y
200808,1st Quarter,81,1030,Y,Y
200808,1st Quarter,81,1030,N,Y
200808,1st Quarter,82,1030,Y,Y
200808,1st Quarter,83,1030,Y,Y
200808,1st Quarter,83,1030,Y,Y
200808,1st Quarter,83,1030,Y,Y
200808,1st Quarter,84,1030,Y,Y
200808,1st Quarter,85,1030,Y,N
200808,1st Quarter,86,1030,Y,Y
200808,1st Quarter,86,1030,Y,Y
200808,1st Quarter,86,1030,Y,Y
200808,1st Quarter,86,1030,Y,Y
200808,1st Quarter,86,1030,Y,Y
200808,1st Quarter,87,1030,Y,Y
200808,1st Quarter,87,1030,Y,Y
200808,1st Quarter,88,1030,Y,Y
200808,1st Quarter,89,1030,Y,N
200808,Top 10%,90,1030,Y,Y
200808,Top 10%,90,1030,Y,Y
200808,Top 10%,91,1030,Y,Y
200808,Top 10%,94,1030,Y,Y
200808,Top 10%,94,1030,Y,Y
200808,Top 10%,97,1030,Y,Y
200808,3rd Quarter,32,1040,Y,N
200808,3rd Quarter,34,1040,Y,Y
200808,3rd Quarter,36,1040,Y,Y
200808,3rd Quarter,41,1040,Y,Y
200808,2nd Quarter,54,1040,Y,Y
200808,2nd Quarter,67,1040,Y,Y
200808,2nd Quarter,70,1040,Y,Y
200808,2nd Quarter,71,1040,Y,N
200808,2nd Quarter,74,1040,Y,Y
200808,2nd Quarter,74,1040,Y,Y
200808,2nd Quarter,75,1040,Y,Y
200808,1st Quarter,85,1040,Y,Y
200808,Top 10%,92,1040,Y,Y
200808,Top 10%,93,1040,Y,Y
200808,Top 10%,96,1040,Y,Y
200808,3rd Quarter,29,1050,Y,N
200808,3rd Quarter,31,1050,Y,Y
200808,3rd Quarter,40,1050,N,N
200808,3rd Quarter,43,1050,Y,Y
200808,3rd Quarter,45,1050,Y,Y
200808,2nd Quarter,55,1050,N,N
200808,2nd Quarter,57,1050,Y,N
200808,2nd Quarter,59,1050,N,N
200808,2nd Quarter,59,1050,N,N
200808,2nd Quarter,60,1050,Y,Y
200808,2nd Quarter,61,1050,Y,Y
200808,2nd Quarter,63,1050,N,N
200808,2nd Quarter,73,1050,Y,Y
200808,2nd Quarter,73,1050,Y,Y
200808,1st Quarter,87,1050,Y,Y
200808,Top 10%,93,1050,Y,Y
200808,4th Quarter,18,1060,Y,Y
200808,4th Quarter,22,1060,Y,Y
200808,4th Quarter,23,1060,N,N
200808,3rd Quarter,31,1060,Y,Y
200808,3rd Quarter,43,1060,Y,Y
200808,3rd Quarter,46,1060,Y,N
200808,3rd Quarter,46,1060,Y,N
200808,3rd Quarter,46,1060,Y,N
200808,2nd Quarter,59,1060,Y,N
200808,2nd Quarter,72,1060,Y,N
200808,2nd Quarter,75,1060,Y,Y
200808,1st Quarter,76,1060,Y,N
200808,1st Quarter,82,1060,Y,Y
200808,1st Quarter,83,1060,Y,Y
200808,1st Quarter,84,1060,Y,Y
200808,1st Quarter,88,1060,Y,Y
200808,1st Quarter,89,1060,Y,Y
200808,Top 10%,91,1060,Y,Y
200808,Top 10%,94,1060,Y,Y
200808,3rd Quarter,33,1070,N,Y
200808,3rd Quarter,36,1070,N,N
200808,3rd Quarter,37,1070,Y,N
200808,3rd Quarter,42,1070,Y,Y
200808,3rd Quarter,44,1070,Y,Y
200808,3rd Quarter,46,1070,Y,Y
200808,3rd Quarter,49,1070,N,N
200808,2nd Quarter,51,1070,Y,Y
200808,2nd Quarter,54,1070,Y,Y
200808,2nd Quarter,57,1070,N,N
200808,2nd Quarter,57,1070,Y,Y
200808,2nd Quarter,57,1070,Y,N
200808,2nd Quarter,59,1070,Y,Y
200808,2nd Quarter,60,1070,Y,Y
200808,2nd Quarter,61,1070,N,N
200808,2nd Quarter,62,1070,Y,Y
200808,2nd Quarter,62,1070,Y,N
200808,2nd Quarter,64,1070,Y,Y
200808,2nd Quarter,65,1070,Y,Y
200808,2nd Quarter,66,1070,N,N
200808,2nd Quarter,67,1070,Y,Y
200808,2nd Quarter,68,1070,Y,Y
200808,2nd Quarter,69,1070,Y,Y
200808,2nd Quarter,71,1070,N,N
200808,2nd Quarter,72,1070,Y,Y
200808,2nd Quarter,72,1070,Y,N
200808,2nd Quarter,73,1070,Y,N
200808,2nd Quarter,75,1070,N,N
200808,2nd Quarter,75,1070,Y,Y
200808,1st Quarter,76,1070,N,N
200808,1st Quarter,77,1070,N,N
200808,1st Quarter,80,1070,Y,N
200808,1st Quarter,80,1070,Y,Y
200808,1st Quarter,80,1070,Y,Y
200808,1st Quarter,80,1070,Y,Y
200808,1st Quarter,82,1070,Y,Y
200808,1st Quarter,83,1070,Y,Y
200808,1st Quarter,84,1070,Y,Y
200808,1st Quarter,84,1070,Y,Y
200808,1st Quarter,84,1070,N,N
200808,1st Quarter,85,1070,Y,Y
200808,1st Quarter,85,1070,Y,N
200808,1st Quarter,88,1070,N,N
200808,1st Quarter,89,1070,Y,Y
200808,Top 10%,90,1070,N,N
200808,Top 10%,90,1070,Y,N
200808,Top 10%,91,1070,Y,Y
200808,Top 10%,91,1070,Y,Y
200808,Top 10%,93,1070,Y,Y
200808,Top 10%,97,1070,Y,Y
200808,4th Quarter,9,1080,N,N
200808,3rd Quarter,50,1080,Y,N
200808,3rd Quarter,50,1080,Y,N
200808,2nd Quarter,56,1080,Y,Y
200808,2nd Quarter,75,1080,Y,Y
200808,2nd Quarter,75,1080,Y,Y
200808,1st Quarter,78,1080,N,N
200808,1st Quarter,79,1080,Y,Y
200808,1st Quarter,80,1080,Y,Y
200808,1st Quarter,82,1080,N,N
200808,1st Quarter,84,1080,Y,Y
200808,Top 10%,91,1080,Y,Y
200808,Top 10%,91,1080,Y,N
200808,Top 10%,95,1080,Y,Y
200808,Top 10%,96,1080,Y,Y
200808,Top 10%,97,1080,N,Y
200808,3rd Quarter,36,1090,Y,N
200808,3rd Quarter,39,1090,N,Y
200808,3rd Quarter,44,1090,Y,Y
200808,2nd Quarter,53,1090,Y,Y
200808,2nd Quarter,54,1090,Y,Y
200808,2nd Quarter,58,1090,Y,N
200808,2nd Quarter,60,1090,Y,Y
200808,2nd Quarter,63,1090,Y,Y
200808,2nd Quarter,74,1090,N,N
200808,1st Quarter,81,1090,Y,Y
200808,Top 10%,91,1090,Y,Y
200808,Top 10%,91,1090,Y,Y
200808,Top 10%,91,1090,Y,N
200808,Top 10%,92,1090,Y,Y
200808,Top 10%,93,1090,Y,Y
200808,Top 10%,95,1090,Y,Y
200808,Top 10%,95,1090,Y,Y
200808,Top 10%,96,1090,Y,Y
200808,Top 10%,96,1090,Y,Y
200808,3rd Quarter,38,1100,Y,Y
200808,2nd Quarter,55,1100,Y,Y
200808,2nd Quarter,56,1100,Y,Y
200808,2nd Quarter,70,1100,Y,Y
200808,1st Quarter,77,1100,Y,N
200808,1st Quarter,78,1100,Y,Y
200808,1st Quarter,82,1100,Y,Y
200808,1st Quarter,84,1100,Y,Y
200808,1st Quarter,84,1100,Y,N
200808,1st Quarter,85,1100,Y,Y
200808,Top 10%,94,1100,Y,Y
200808,Top 10%,96,1100,Y,Y
200808,4th Quarter,20,1110,N,N
200808,3rd Quarter,27,1110,N,N
200808,3rd Quarter,32,1110,Y,Y
200808,3rd Quarter,44,1110,Y,Y
200808,2nd Quarter,53,1110,Y,Y
200808,2nd Quarter,57,1110,Y,Y
200808,2nd Quarter,64,1110,Y,Y
200808,2nd Quarter,67,1110,Y,Y
200808,2nd Quarter,67,1110,Y,Y
200808,2nd Quarter,69,1110,Y,Y
200808,2nd Quarter,72,1110,Y,N
200808,2nd Quarter,72,1110,Y,N
200808,2nd Quarter,74,1110,Y,N
200808,1st Quarter,78,1110,Y,N
200808,1st Quarter,78,1110,Y,Y
200808,1st Quarter,80,1110,N,N
200808,1st Quarter,83,1110,Y,Y
200808,1st Quarter,85,1110,Y,Y
200808,1st Quarter,85,1110,Y,Y
200808,1st Quarter,86,1110,Y,N
200808,1st Quarter,89,1110,Y,Y
200808,Top 10%,90,1110,N,N
200808,Top 10%,90,1110,Y,N
200808,Top 10%,90,1110,Y,Y
200808,Top 10%,92,1110,Y,Y
200808,Top 10%,95,1110,Y,Y
200808,4th Quarter,15,1120,N,N
200808,4th Quarter,17,1120,N,N
200808,3rd Quarter,42,1120,Y,N
200808,2nd Quarter,53,1120,N,N
200808,2nd Quarter,62,1120,N,Y
200808,2nd Quarter,70,1120,N,N
200808,1st Quarter,82,1120,Y,Y
200808,1st Quarter,82,1120,Y,Y
200808,1st Quarter,84,1120,Y,N
200808,1st Quarter,86,1120,Y,Y
200808,1st Quarter,86,1120,Y,Y
200808,1st Quarter,88,1120,Y,Y
200808,1st Quarter,89,1120,Y,Y
200808,Top 10%,98,1120,Y,Y
200808,3rd Quarter,40,1130,Y,N
200808,3rd Quarter,43,1130,N,N
200808,2nd Quarter,73,1130,Y,Y
200808,1st Quarter,84,1130,Y,Y
200808,1st Quarter,86,1130,Y,Y
200808,1st Quarter,87,1130,Y,Y
200808,1st Quarter,89,1130,Y,Y
200808,1st Quarter,89,1130,Y,N
200808,Top 10%,90,1130,Y,Y
200808,Top 10%,90,1130,Y,Y
200808,Top 10%,91,1130,Y,Y
200808,Top 10%,93,1130,Y,Y
200808,Top 10%,93,1130,Y,Y
200808,Top 10%,95,1130,Y,Y
200808,Top 10%,95,1130,Y,Y
200808,Top 10%,96,1130,Y,N
200808,Top 10%,98,1130,Y,Y
200808,4th Quarter,17,1140,Y,Y
200808,4th Quarter,19,1140,N,N
200808,3rd Quarter,46,1140,N,N
200808,2nd Quarter,55,1140,Y,N
200808,2nd Quarter,66,1140,Y,Y
200808,1st Quarter,78,1140,Y,Y
200808,1st Quarter,78,1140,Y,Y
200808,1st Quarter,80,1140,Y,Y
200808,1st Quarter,81,1140,Y,Y
200808,1st Quarter,82,1140,Y,Y
200808,1st Quarter,83,1140,Y,Y
200808,1st Quarter,88,1140,Y,Y
200808,Top 10%,90,1140,Y,Y
200808,Top 10%,92,1140,Y,Y
200808,Top 10%,95,1140,Y,Y
200808,Top 10%,97,1140,Y,Y
200808,4th Quarter,19,1150,N,N
200808,3rd Quarter,38,1150,Y,Y
200808,3rd Quarter,47,1150,Y,N
200808,2nd Quarter,61,1150,Y,N
200808,2nd Quarter,74,1150,Y,Y
200808,1st Quarter,76,1150,Y,Y
200808,1st Quarter,80,1150,Y,Y
200808,1st Quarter,83,1150,Y,Y
200808,1st Quarter,83,1150,Y,Y
200808,1st Quarter,86,1150,Y,N
200808,1st Quarter,86,1150,Y,N
200808,1st Quarter,88,1150,Y,Y
200808,Top 10%,92,1150,Y,N
200808,Top 10%,93,1150,Y,Y
200808,Top 10%,94,1150,Y,Y
200808,Top 10%,94,1150,Y,N
200808,Top 10%,95,1150,Y,Y
200808,2nd Quarter,65,1160,Y,Y
200808,2nd Quarter,75,1160,Y,N
200808,1st Quarter,76,1160,Y,N
200808,1st Quarter,80,1160,Y,Y
200808,1st Quarter,83,1160,Y,Y
200808,1st Quarter,85,1160,Y,Y
200808,1st Quarter,87,1160,Y,Y
200808,1st Quarter,89,1160,Y,Y
200808,1st Quarter,89,1160,Y,Y
200808,Top 10%,93,1160,Y,Y
200808,2nd Quarter,65,1170,Y,Y
200808,1st Quarter,78,1170,Y,Y
200808,1st Quarter,79,1170,Y,Y
200808,1st Quarter,88,1170,Y,Y
200808,Top 10%,90,1170,Y,Y
200808,Top 10%,91,1170,Y,Y
200808,Top 10%,92,1170,Y,Y
200808,Top 10%,93,1170,Y,Y
200808,Top 10%,93,1170,N,N
200808,Top 10%,95,1170,Y,Y
200808,2nd Quarter,67,1180,N,N
200808,1st Quarter,83,1180,Y,N
200808,1st Quarter,85,1180,Y,Y
200808,Top 10%,90,1180,Y,N
200808,Top 10%,94,1180,Y,Y
200808,Top 10%,97,1180,N,N
200808,4th Quarter,25,1190,Y,Y
200808,3rd Quarter,49,1190,Y,Y
200808,3rd Quarter,50,1190,N,N
200808,2nd Quarter,53,1190,Y,N
200808,2nd Quarter,64,1190,N,N
200808,2nd Quarter,69,1190,Y,Y
200808,2nd Quarter,73,1190,Y,N
200808,2nd Quarter,75,1190,Y,Y
200808,1st Quarter,77,1190,Y,N
200808,1st Quarter,80,1190,Y,Y
200808,1st Quarter,80,1190,Y,N
200808,1st Quarter,82,1190,Y,Y
200808,1st Quarter,83,1190,Y,Y
200808,1st Quarter,88,1190,N,N
200808,1st Quarter,89,1190,Y,Y
200808,Top 10%,90,1190,Y,Y
200808,1st Quarter,84,1200,Y,Y
200808,1st Quarter,87,1200,Y,Y
200808,Top 10%,96,1200,Y,Y
200808,1st Quarter,78,1210,Y,Y
200808,1st Quarter,81,1210,Y,Y
200808,1st Quarter,87,1210,Y,Y
200808,Top 10%,97,1210,Y,Y
200808,2nd Quarter,68,1220,Y,Y
200808,Top 10%,92,1220,Y,Y
200808,Top 10%,94,1220,Y,N
200808,Top 10%,96,1220,Y,Y
200808,Top 10%,97,1220,Y,Y
200808,3rd Quarter,43,1230,N,N
200808,2nd Quarter,74,1230,Y,Y
200808,1st Quarter,83,1230,Y,N
200808,Top 10%,94,1230,Y,Y
200808,1st Quarter,85,1240,Y,Y
200808,1st Quarter,89,1240,Y,Y
200808,1st Quarter,81,1250,N,N
200808,3rd Quarter,48,1260,Y,Y
200808,1st Quarter,89,1260,Y,Y
200808,1st Quarter,89,1260,Y,Y
200808,Top 10%,91,1260,Y,Y
200808,Top 10%,92,1260,Y,Y
200808,Top 10%,92,1260,Y,Y
200808,Top 10%,94,1260,Y,Y
200808,1st Quarter,78,1270,Y,Y
200808,1st Quarter,88,1270,Y,Y
200808,Top 10%,94,1270,Y,Y
200808,Top 10%,95,1270,Y,Y
200808,1st Quarter,79,1280,Y,Y
200808,Top 10%,98,1280,Y,Y
200808,1st Quarter,84,1290,Y,Y
200808,Top 10%,97,1290,Y,Y
200808,3rd Quarter,40,1300,N,N
200808,2nd Quarter,63,1300,Y,N
200808,2nd Quarter,72,1300,Y,N
200808,1st Quarter,76,1300,N,N
200808,1st Quarter,87,1300,Y,N
200808,Top 10%,97,1300,Y,Y
200808,3rd Quarter,50,1320,Y,Y
200808,2nd Quarter,70,1320,Y,Y
200808,Top 10%,93,1320,Y,Y
200808,Top 10%,93,1340,Y,Y
200808,Top 10%,93,1350,Y,N
200808,Top 10%,96,1380,Y,Y
200808,1st Quarter,81,1410,Y,Y
200808,Top 10%,93,1510,Y,Y
200808,Top 10%,98,1530,Y,Y
200908,3rd Quarter,49,590,Y,Y
200908,2nd Quarter,59,610,Y,N
200908,2nd Quarter,63,610,Y,Y
200908,2nd Quarter,60,640,N,N
200908,1st Quarter,77,650,Y,Y
200908,2nd Quarter,60,670,Y,Y
200908,3rd Quarter,50,690,N,N
200908,2nd Quarter,64,690,Y,Y
200908,2nd Quarter,68,690,Y,Y
200908,2nd Quarter,71,690,Y,Y
200908,2nd Quarter,56,710,Y,Y
200908,2nd Quarter,63,720,Y,N
200908,2nd Quarter,64,720,Y,Y
200908,2nd Quarter,67,720,N,N
200908,2nd Quarter,59,730,Y,Y
200908,2nd Quarter,68,730,Y,Y
200908,2nd Quarter,55,740,Y,Y
200908,2nd Quarter,56,740,Y,Y
200908,2nd Quarter,56,740,Y,Y
200908,2nd Quarter,57,740,N,N
200908,2nd Quarter,67,740,Y,Y
200908,1st Quarter,84,740,Y,Y
200908,3rd Quarter,44,750,Y,Y
200908,3rd Quarter,48,750,N,N
200908,2nd Quarter,58,750,Y,Y
200908,2nd Quarter,66,750,Y,Y
200908,2nd Quarter,67,750,Y,Y
200908,2nd Quarter,71,750,Y,Y
200908,1st Quarter,86,750,Y,Y
200908,1st Quarter,82,760,Y,Y
200908,2nd Quarter,53,770,Y,N
200908,2nd Quarter,53,770,Y,Y
200908,2nd Quarter,59,770,Y,N
200908,2nd Quarter,59,770,Y,Y
200908,2nd Quarter,59,770,Y,Y
200908,2nd Quarter,61,770,Y,Y
200908,2nd Quarter,63,770,N,N
200908,1st Quarter,85,770,Y,Y
200908,Top 10%,94,770,Y,Y
200908,3rd Quarter,47,780,Y,Y
200908,2nd Quarter,56,780,Y,Y
200908,2nd Quarter,59,780,Y,Y
200908,2nd Quarter,61,780,Y,N
200908,2nd Quarter,61,780,Y,Y
200908,2nd Quarter,63,780,Y,N
200908,2nd Quarter,75,780,Y,Y
200908,3rd Quarter,39,790,Y,Y
200908,3rd Quarter,50,790,Y,Y
200908,3rd Quarter,50,790,Y,N
200908,3rd Quarter,50,790,Y,Y
200908,2nd Quarter,55,790,Y,Y
200908,2nd Quarter,55,790,N,N
200908,2nd Quarter,58,790,Y,Y
200908,2nd Quarter,60,790,N,N
200908,2nd Quarter,61,790,Y,Y
200908,2nd Quarter,61,790,N,N
200908,2nd Quarter,61,790,Y,Y
200908,2nd Quarter,62,790,Y,Y
200908,2nd Quarter,65,790,Y,N
200908,2nd Quarter,65,790,Y,N
200908,2nd Quarter,65,790,Y,Y
200908,2nd Quarter,65,790,Y,Y
200908,2nd Quarter,66,790,Y,Y
200908,2nd Quarter,66,790,Y,Y
200908,2nd Quarter,66,790,Y,Y
200908,2nd Quarter,67,790,Y,N
200908,2nd Quarter,71,790,Y,Y
200908,1st Quarter,78,790,Y,Y
200908,1st Quarter,78,790,Y,Y
200908,1st Quarter,80,790,Y,Y
200908,2nd Quarter,51,800,Y,Y
200908,2nd Quarter,52,800,Y,Y
200908,2nd Quarter,56,800,Y,Y
200908,2nd Quarter,58,800,Y,N
200908,2nd Quarter,59,800,Y,Y
200908,2nd Quarter,59,800,Y,Y
200908,2nd Quarter,62,800,Y,Y
200908,2nd Quarter,65,800,Y,Y
200908,1st Quarter,76,800,Y,Y
200908,1st Quarter,82,800,Y,Y
200908,Top 10%,90,800,Y,Y
200908,3rd Quarter,47,810,Y,N
200908,3rd Quarter,48,810,Y,N
200908,2nd Quarter,52,810,Y,Y
200908,2nd Quarter,53,810,Y,Y
200908,2nd Quarter,53,810,Y,Y
200908,2nd Quarter,54,810,N,N
200908,2nd Quarter,56,810,Y,Y
200908,2nd Quarter,64,810,Y,Y
200908,2nd Quarter,66,810,Y,Y
200908,2nd Quarter,68,810,Y,Y
200908,1st Quarter,78,810,Y,Y
200908,1st Quarter,80,810,Y,Y
200908,1st Quarter,89,810,Y,Y
200908,3rd Quarter,37,820,Y,N
200908,3rd Quarter,49,820,Y,Y
200908,2nd Quarter,55,820,Y,Y
200908,2nd Quarter,58,820,Y,Y
200908,2nd Quarter,69,820,Y,N
200908,1st Quarter,76,820,Y,Y
200908,1st Quarter,76,820,Y,Y
200908,1st Quarter,80,820,Y,Y
200908,1st Quarter,80,820,Y,Y
200908,1st Quarter,85,820,Y,Y
200908,3rd Quarter,41,830,Y,Y
200908,3rd Quarter,49,830,Y,Y
200908,2nd Quarter,52,830,Y,Y
200908,2nd Quarter,53,830,Y,N
200908,2nd Quarter,54,830,Y,Y
200908,2nd Quarter,55,830,Y,Y
200908,2nd Quarter,58,830,Y,Y
200908,2nd Quarter,60,830,Y,Y
200908,2nd Quarter,61,830,Y,Y
200908,2nd Quarter,61,830,N,N
200908,2nd Quarter,65,830,Y,Y
200908,2nd Quarter,67,830,Y,Y
200908,2nd Quarter,68,830,Y,Y
200908,2nd Quarter,69,830,N,N
200908,2nd Quarter,69,830,N,N
200908,2nd Quarter,70,830,N,N
200908,2nd Quarter,70,830,Y,Y
200908,2nd Quarter,71,830,Y,Y
200908,1st Quarter,79,830,Y,N
200908,1st Quarter,79,830,Y,Y
200908,1st Quarter,80,830,Y,Y
200908,1st Quarter,83,830,Y,Y
200908,1st Quarter,88,830,Y,Y
200908,Top 10%,91,830,Y,Y
200908,Top 10%,92,830,Y,Y
200908,Top 10%,96,830,Y,Y
200908,3rd Quarter,40,840,Y,N
200908,2nd Quarter,52,840,Y,Y
200908,2nd Quarter,54,840,Y,Y
200908,2nd Quarter,55,840,Y,N
200908,2nd Quarter,56,840,Y,N
200908,2nd Quarter,56,840,Y,Y
200908,2nd Quarter,59,840,Y,Y
200908,2nd Quarter,59,840,Y,Y
200908,2nd Quarter,65,840,Y,Y
200908,2nd Quarter,66,840,Y,Y
200908,2nd Quarter,71,840,Y,N
200908,3rd Quarter,43,850,Y,N
200908,2nd Quarter,51,850,Y,Y
200908,2nd Quarter,52,850,N,N
200908,2nd Quarter,53,850,Y,Y
200908,2nd Quarter,55,850,Y,Y
200908,2nd Quarter,60,850,Y,Y
200908,2nd Quarter,60,850,N,N
200908,2nd Quarter,61,850,N,N
200908,2nd Quarter,64,850,N,N
200908,2nd Quarter,67,850,Y,N
200908,2nd Quarter,70,850,Y,Y
200908,2nd Quarter,74,850,Y,Y
200908,2nd Quarter,75,850,N,N
200908,1st Quarter,78,850,Y,N
200908,1st Quarter,82,850,Y,Y
200908,1st Quarter,85,850,Y,Y
200908,2nd Quarter,51,860,Y,Y
200908,2nd Quarter,56,860,N,N
200908,2nd Quarter,58,860,Y,N
200908,2nd Quarter,60,860,Y,N
200908,2nd Quarter,60,860,N,Y
200908,2nd Quarter,66,860,Y,Y
200908,2nd Quarter,68,860,Y,Y
200908,2nd Quarter,69,860,Y,Y
200908,2nd Quarter,71,860,Y,Y
200908,2nd Quarter,72,860,Y,Y
200908,1st Quarter,77,860,Y,Y
200908,1st Quarter,78,860,N,N
200908,1st Quarter,82,860,Y,Y
200908,1st Quarter,82,860,Y,Y
200908,1st Quarter,85,860,Y,Y
200908,3rd Quarter,28,870,Y,Y
200908,3rd Quarter,45,870,N,N
200908,3rd Quarter,45,870,Y,Y
200908,3rd Quarter,47,870,N,N
200908,2nd Quarter,53,870,Y,Y
200908,2nd Quarter,54,870,Y,Y
200908,2nd Quarter,55,870,Y,Y
200908,2nd Quarter,57,870,N,N
200908,2nd Quarter,57,870,N,N
200908,2nd Quarter,57,870,Y,Y
200908,2nd Quarter,58,870,N,N
200908,2nd Quarter,59,870,Y,Y
200908,2nd Quarter,59,870,N,N
200908,2nd Quarter,61,870,Y,Y
200908,2nd Quarter,63,870,Y,Y
200908,2nd Quarter,63,870,Y,Y
200908,2nd Quarter,64,870,Y,Y
200908,2nd Quarter,64,870,N,Y
200908,2nd Quarter,65,870,Y,Y
200908,2nd Quarter,66,870,Y,Y
200908,2nd Quarter,69,870,Y,Y
200908,2nd Quarter,69,870,Y,Y
200908,2nd Quarter,71,870,Y,N
200908,2nd Quarter,73,870,N,N
200908,2nd Quarter,73,870,Y,Y
200908,2nd Quarter,74,870,Y,Y
200908,1st Quarter,80,870,Y,N
200908,1st Quarter,83,870,Y,Y
